2026-06-08 19:58:26: -- Analysis Started by Periodic Timer
2026-06-08 19:58:26: L: Reading State File C:/Users/DavoodYa/Documents/WindowsPowerShell/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:26: R: Reading State File H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:26: R: State file does not exist: H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetTCPIP/en-US/MSFT_NetRoute.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetTCPIP/en-US/MSFT_NetRoute.cdxml-help.xml' (160,870)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetTCPIP/en-US/MSFT_NetTCPSetting.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetTCPIP/en-US/MSFT_NetTCPSetting.cdxml-help.xml' (112,339)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetTCPIP/en-US/MSFT_NetUDPEndpoint.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetTCPIP/en-US/MSFT_NetUDPEndpoint.cdxml-help.xml' (12,128)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetTCPIP/en-US/MSFT_NetUDPSetting.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetTCPIP/en-US/MSFT_NetUDPSetting.cdxml-help.xml' (24,708)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetTCPIP/en-US/MSFT_NetTransportFilter.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetTCPIP/en-US/MSFT_NetTransportFilter.cdxml-help.xml' (63,622)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetTCPIP/en-US/NetIPConfiguration-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetTCPIP/en-US/NetIPConfiguration-help.xml' (19,904)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetTCPIP/NetTCPIP_2d0b6c7f-16a0-4185-843f-ae47b6db4551_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetTCPIP/NetTCPIP_2d0b6c7f-16a0-4185-843f-ae47b6db4551_HelpInfo.xml' (379)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkConnectivityStatus/en-US/MSFT_DAConnectionStatus.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkConnectivityStatus/en-US/MSFT_DAConnectionStatus.cdxml-help.xml' (8,989)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetTCPIP/en-US/Test-NetConnection-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetTCPIP/en-US/Test-NetConnection-help.xml' (27,254)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkConnectivityStatus/en-US/MSFT_NCSIPolicyConfiguration.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkConnectivityStatus/en-US/MSFT_NCSIPolicyConfiguration.cdxml-help.xml' (72,512)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkConnectivityStatus/NetworkConnectivityStatus_6c9a449b-b0c6-4386-b139-ee0a55638803_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkConnectivityStatus/NetworkConnectivityStatus_6c9a449b-b0c6-4386-b139-ee0a55638803_HelpInfo.xml' (379)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkSwitchManager/en-US/NetworkSwitchConfiguration.psm1-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkSwitchManager/en-US/NetworkSwitchConfiguration.psm1-help.xml' (12,423)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkSwitchManager/en-US/NetworkSwitchEthernetPort.psm1-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkSwitchManager/en-US/NetworkSwitchEthernetPort.psm1-help.xml' (89,275)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkSwitchManager/en-US/NetworkSwitchFeature.psm1-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkSwitchManager/en-US/NetworkSwitchFeature.psm1-help.xml' (43,592)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkSwitchManager/en-US/NetworkSwitchGlobalSettingData.psm1-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkSwitchManager/en-US/NetworkSwitchGlobalSettingData.psm1-help.xml' (4,451)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkSwitchManager/NetworkSwitchManager_53b60d16-69ad-4453-bf41-83efa5ac35b8_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkSwitchManager/NetworkSwitchManager_53b60d16-69ad-4453-bf41-83efa5ac35b8_HelpInfo.xml' (379)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkSwitchManager/en-US/NetworkSwitchVlan.psm1-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkSwitchManager/en-US/NetworkSwitchVlan.psm1-help.xml' (80,997)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/en-US/MSFT_Net6to4Configuration.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/en-US/MSFT_Net6to4Configuration.cdxml-help.xml' (71,727)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/en-US/MSFT_NetDnsTransitionMonitoring.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/en-US/MSFT_NetDnsTransitionMonitoring.cdxml-help.xml' (8,326)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/en-US/MSFT_NetDnsTransitionConfiguration.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/en-US/MSFT_NetDnsTransitionConfiguration.cdxml-help.xml' (102,411)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/en-US/MSFT_NetIpHTTPsConfiguration.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/en-US/MSFT_NetIpHTTPsConfiguration.cdxml-help.xml' (210,168)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/en-US/MSFT_NetIpHTTPsState.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/en-US/MSFT_NetIpHTTPsState.cdxml-help.xml' (8,419)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/en-US/MSFT_NetISATAPConfiguration.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/en-US/MSFT_NetISATAPConfiguration.cdxml-help.xml' (68,531)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/en-US/MSFT_NetNatTransitionConfiguration.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/en-US/MSFT_NetNatTransitionConfiguration.cdxml-help.xml' (119,478)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/en-US/MSFT_NetNatTransitionMonitoring.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/en-US/MSFT_NetNatTransitionMonitoring.cdxml-help.xml' (10,245)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/en-US/MSFT_NetTeredoState.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/en-US/MSFT_NetTeredoState.cdxml-help.xml' (7,830)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/en-US/MSFT_NetTeredoConfiguration.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/en-US/MSFT_NetTeredoConfiguration.cdxml-help.xml' (74,138)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/NetworkTransition/NetworkTransition_eff9ccf9-53ed-423d-b0da-23e6772aacaa_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/NetworkTransition/NetworkTransition_eff9ccf9-53ed-423d-b0da-23e6772aacaa_HelpInfo.xml' (379)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/OsConfiguration/OsConfiguration_1c9ff8ee-e567-4883-a532-4087d40bc5d6_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/OsConfiguration/OsConfiguration_1c9ff8ee-e567-4883-a532-4087d40bc5d6_HelpInfo.xml' (382)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/OsConfiguration/en-US/Microsoft.Management.OsConfiguration.Commands.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/OsConfiguration/en-US/Microsoft.Management.OsConfiguration.Commands.dll-Help.xml' (44,977)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PackageManagement/en-US/Microsoft.PowerShell.PackageManagement.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PackageManagement/en-US/Microsoft.PowerShell.PackageManagement.dll-Help.xml' (652,227)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PackageManagement/PackageManagement_4ae9fd46-338a-459c-8186-07f910774cb8_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PackageManagement/PackageManagement_4ae9fd46-338a-459c-8186-07f910774cb8_HelpInfo.xml' (378)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PcsvDevice/en-US/CIM_PhysicalComputerSystemView.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PcsvDevice/en-US/CIM_PhysicalComputerSystemView.cdxml-help.xml' (351,708)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PcsvDevice/PcsvDevice_576ff287-7d01-46a3-8a88-94df7581a2b0_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PcsvDevice/PcsvDevice_576ff287-7d01-46a3-8a88-94df7581a2b0_HelpInfo.xml' (379)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PackageManagement/1.0.0.1/en-US/Microsoft.PowerShell.PackageManagement.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PackageManagement/1.0.0.1/en-US/Microsoft.PowerShell.PackageManagement.dll-Help.xml' (714,615)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PackageManagement/1.0.0.1/PackageManagement_4ae9fd46-338a-459c-8186-07f910774cb8_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PackageManagement/1.0.0.1/PackageManagement_4ae9fd46-338a-459c-8186-07f910774cb8_HelpInfo.xml' (378)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PKI/en-US/Microsoft.CertificateServices.PKIClient.Cmdlets.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PKI/en-US/Microsoft.CertificateServices.PKIClient.Cmdlets.dll-Help.xml' (338,747)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PKI/PKI_cf094c6b-63d1-4dda-bf70-15a602c4eb2b_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PKI/PKI_cf094c6b-63d1-4dda-bf70-15a602c4eb2b_HelpInfo.xml' (379)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PnpDevice/en-US/PnpDevice.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PnpDevice/en-US/PnpDevice.cdxml-help.xml' (89,207)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PnpDevice/PnpDevice_ad34bc8b-1cf8-47d8-bd82-f681c5358e1c_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PnpDevice/PnpDevice_ad34bc8b-1cf8-47d8-bd82-f681c5358e1c_HelpInfo.xml' (379)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PowerShellGet/1.0.0.1/PowerShellGet_1d73a601-4a6c-43c5-ba3f-619b18bbb404_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PowerShellGet/1.0.0.1/PowerShellGet_1d73a601-4a6c-43c5-ba3f-619b18bbb404_HelpInfo.xml' (378)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PowerShellGet/1.0.0.1/en-US/PSModule-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PowerShellGet/1.0.0.1/en-US/PSModule-help.xml' (741,554)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PowerShellGet/en-US/PSModule-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PowerShellGet/en-US/PSModule-help.xml' (749,294)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PowerShellGet/PowerShellGet_1d73a601-4a6c-43c5-ba3f-619b18bbb404_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PowerShellGet/PowerShellGet_1d73a601-4a6c-43c5-ba3f-619b18bbb404_HelpInfo.xml' (378)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PrintManagement/en-US/MSFT_PrinterConfiguration_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PrintManagement/en-US/MSFT_PrinterConfiguration_v1.0.cdxml-help.xml' (44,807)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PrintManagement/en-US/MSFT_Printer_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PrintManagement/en-US/MSFT_Printer_v1.0.cdxml-help.xml' (149,520)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PrintManagement/en-US/MSFT_PrinterDriver_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PrintManagement/en-US/MSFT_PrinterDriver_v1.0.cdxml-help.xml' (45,383)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PrintManagement/en-US/MSFT_PrinterNfcTagTasks_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PrintManagement/en-US/MSFT_PrinterNfcTagTasks_v1.0.cdxml-help.xml' (23,910)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PrintManagement/en-US/MSFT_PrinterPortTasks_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PrintManagement/en-US/MSFT_PrinterPortTasks_v1.0.cdxml-help.xml' (34,178)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PrintManagement/en-US/MSFT_PrinterPort_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PrintManagement/en-US/MSFT_PrinterPort_v1.0.cdxml-help.xml' (27,249)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PrintManagement/en-US/MSFT_PrinterProperty_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PrintManagement/en-US/MSFT_PrinterProperty_v1.0.cdxml-help.xml' (33,440)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PrintManagement/PrintManagement_8466ae97-2c03-4385-a501-7e74cf6bb1df_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PrintManagement/PrintManagement_8466ae97-2c03-4385-a501-7e74cf6bb1df_HelpInfo.xml' (379)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PrintManagement/en-US/MSFT_PrintJob_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PrintManagement/en-US/MSFT_PrintJob_v1.0.cdxml-help.xml' (108,025)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/ProcessMitigations/en-US/Microsoft.ProcessMitigations.Commands.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/ProcessMitigations/en-US/Microsoft.ProcessMitigations.Commands.dll-Help.xml' (34,766)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/ProcessMitigations/ProcessMitigations_1e8f5a4c-f11b-41a5-bdbd-4695ca4a503e_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/ProcessMitigations/ProcessMitigations_1e8f5a4c-f11b-41a5-bdbd-4695ca4a503e_HelpInfo.xml' (379)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/Provisioning/en-US/provcmdlets.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/Provisioning/en-US/provcmdlets.dll-Help.xml' (77,027)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/Provisioning/Provisioning_1323f046-a4bd-47df-a8bc-8253eabc49b2_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/Provisioning/Provisioning_1323f046-a4bd-47df-a8bc-8253eabc49b2_HelpInfo.xml' (379)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSDiagnostics/en-US/PSDiagnostics-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSDiagnostics/en-US/PSDiagnostics-help.xml' (52,731)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSDiagnostics/PSDiagnostics_c61d6278-02a3-4618-ae37-a524d40a7f44_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSDiagnostics/PSDiagnostics_c61d6278-02a3-4618-ae37-a524d40a7f44_HelpInfo.xml' (378)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/2.0.0/en-US/about_PSReadLine.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/2.0.0/en-US/about_PSReadLine.help.txt' (8,970)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/2.0.0/en-US/about_PSReadLine_Functions.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/2.0.0/en-US/about_PSReadLine_Functions.help.txt' (32,493)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/2.0.0/en-US/about_PSReadLine_Release_Notes.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/2.0.0/en-US/about_PSReadLine_Release_Notes.help.txt' (8,806)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/2.0.0/PSReadLine_5714753b-2afd-4492-a5fd-01d9e2cff8b5_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/2.0.0/PSReadLine_5714753b-2afd-4492-a5fd-01d9e2cff8b5_HelpInfo.xml' (378)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/2.0.0/en-US/Microsoft.PowerShell.PSReadLine2.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/2.0.0/en-US/Microsoft.PowerShell.PSReadLine2.dll-Help.xml' (94,306)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/2.0.0/en-US/PSReadLine-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/2.0.0/en-US/PSReadLine-help.xml' (3,188)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/en-US/about_PSReadLine.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/en-US/about_PSReadLine.help.txt' (9,162)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/en-US/about_PSReadLine_Release_Notes.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/en-US/about_PSReadLine_Release_Notes.help.txt' (8,805)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/en-US/about_PSReadLine_Functions.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/en-US/about_PSReadLine_Functions.help.txt' (39,229)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/en-US/Microsoft.PowerShell.PSReadLine2.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/en-US/Microsoft.PowerShell.PSReadLine2.dll-Help.xml' (104,674)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/PSReadLine_5714753b-2afd-4492-a5fd-01d9e2cff8b5_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/PSReadLine_5714753b-2afd-4492-a5fd-01d9e2cff8b5_HelpInfo.xml' (378)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/PSReadLine/en-US/PSReadLine-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/PSReadLine/en-US/PSReadLine-help.xml' (3,188)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/ScheduledTasks/en-US/PS_ClusteredScheduledTask_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/ScheduledTasks/en-US/PS_ClusteredScheduledTask_v1.0.cdxml-help.xml' (78,453)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/ScheduledTasks/en-US/MSFT_ScheduledTask_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/ScheduledTasks/en-US/MSFT_ScheduledTask_v1.0.cdxml-help.xml' (31,829)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/ScheduledTasks/en-US/PS_ScheduledTask_v1.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/ScheduledTasks/en-US/PS_ScheduledTask_v1.0.cdxml-help.xml' (293,777)
2026-06-08 19:58:28: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/ScheduledTasks/ScheduledTasks_5378ee8e-e349-49bb-83b9-f3d9c396c0a6_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/ScheduledTasks/ScheduledTasks_5378ee8e-e349-49bb-83b9-f3d9c396c0a6_HelpInfo.xml' (379)
